packet_rate,failed_logins,event,action_label
33.4,10,Brute Force,BLOCK_IP
20.13,9,Brute Force,BLOCK_IP
25.45,0,Normal,ALLOW
28.36,0,Normal,ALLOW
52.75,1,Port Scan,ALERT
44.66,11,Brute Force,BLOCK_IP
57.35,1,Port Scan,ALERT
11.52,0,Normal,ALLOW
26.33,0,Normal,ALLOW
29.08,1,Normal,ALLOW
7.27,1,Normal,ALLOW
13.16,15,Brute Force,BLOCK_IP
8.22,1,Normal,ALLOW
10.64,5,Brute Force,BLOCK_IP
20.58,0,Normal,ALLOW
27.57,0,Normal,ALLOW
41.68,2,Port Scan,ALERT
20.97,12,Brute Force,BLOCK_IP
24.08,1,Normal,ALLOW
8.17,0,Normal,ALLOW
15.45,0,Normal,ALLOW
36.36,2,Port Scan,ALERT
38.04,1,Port Scan,ALERT
16.33,0,Normal,ALLOW
7.64,0,Normal,ALLOW
6.97,0,Normal,ALLOW
76.81,0,Port Scan,ALERT
14.04,1,Normal,ALLOW
31.43,7,Brute Force,BLOCK_IP
19.61,0,Normal,ALLOW
17.32,0,Normal,ALLOW
25.14,1,Normal,ALLOW
72.34,2,Port Scan,ALERT
32.17,12,Brute Force,BLOCK_IP
13.33,0,Normal,ALLOW
39.04,6,Brute Force,BLOCK_IP
10.96,0,Normal,ALLOW
20.11,1,Normal,ALLOW
13.35,1,Normal,ALLOW
29.46,1,Normal,ALLOW
28.73,0,Normal,ALLOW
24.46,0,Normal,ALLOW
53.03,2,Port Scan,ALERT
40.52,2,Port Scan,ALERT
22.93,13,Brute Force,BLOCK_IP
44.52,1,Port Scan,ALERT
47.83,0,Port Scan,ALERT
21.81,0,Normal,ALLOW
48.87,0,Port Scan,ALERT
9.61,1,Normal,ALLOW
16.44,1,Normal,ALLOW
23.28,0,Normal,ALLOW
22.73,0,Normal,ALLOW
10.94,1,Normal,ALLOW
68.79,0,Port Scan,ALERT
66.14,0,Port Scan,ALERT
10.12,1,Normal,ALLOW
666.74,0,DDoS,RATE_LIMIT
16.57,0,Normal,ALLOW
9.95,1,Normal,ALLOW
9.59,0,Normal,ALLOW
778.15,0,DDoS,RATE_LIMIT
12.98,0,Normal,ALLOW
12.04,1,Normal,ALLOW
9.46,1,Normal,ALLOW
10.86,1,Normal,ALLOW
9.9,0,Normal,ALLOW
19.58,0,Normal,ALLOW
501.01,0,DDoS,RATE_LIMIT
76.16,1,Port Scan,ALERT
8.18,0,Normal,ALLOW
65.12,2,Port Scan,ALERT
29.73,1,Normal,ALLOW
782.91,0,DDoS,RATE_LIMIT
31.12,8,Brute Force,BLOCK_IP
35.5,2,Port Scan,ALERT
29.99,0,Normal,ALLOW
26.63,0,Normal,ALLOW
55.49,2,Port Scan,ALERT
14.61,14,Brute Force,BLOCK_IP
14.4,0,Normal,ALLOW
27.0,0,Normal,ALLOW
6.94,1,Normal,ALLOW
20.51,1,Normal,ALLOW
15.26,1,Normal,ALLOW
7.8,0,Normal,ALLOW
25.05,0,Normal,ALLOW
16.78,1,Normal,ALLOW
7.71,0,Normal,ALLOW
7.95,1,Normal,ALLOW
334.49,0,DDoS,RATE_LIMIT
30.49,9,Brute Force,BLOCK_IP
15.09,0,Normal,ALLOW
28.65,0,Normal,ALLOW
21.82,0,Normal,ALLOW
6.26,1,Normal,ALLOW
55.27,2,Port Scan,ALERT
5.81,0,Normal,ALLOW
23.64,0,Normal,ALLOW
8.4,1,Normal,ALLOW
29.74,7,Brute Force,BLOCK_IP
440.94,0,DDoS,RATE_LIMIT
11.22,0,Normal,ALLOW
911.0,0,DDoS,RATE_LIMIT
6.54,1,Normal,ALLOW
50.37,2,Port Scan,ALERT
19.16,0,Normal,ALLOW
313.75,0,DDoS,RATE_LIMIT
6.32,0,Normal,ALLOW
11.98,0,Normal,ALLOW
25.91,1,Normal,ALLOW
27.14,1,Normal,ALLOW
19.04,1,Normal,ALLOW
19.29,1,Normal,ALLOW
455.05,0,DDoS,RATE_LIMIT
33.74,4,Brute Force,BLOCK_IP
599.29,0,DDoS,RATE_LIMIT
14.41,15,Brute Force,BLOCK_IP
19.64,9,Brute Force,BLOCK_IP
12.43,1,Normal,ALLOW
42.84,0,Port Scan,ALERT
280.75,0,DDoS,RATE_LIMIT
9.98,1,Normal,ALLOW
47.5,14,Brute Force,BLOCK_IP
35.55,11,Brute Force,BLOCK_IP
394.75,0,DDoS,RATE_LIMIT
26.05,0,Normal,ALLOW
28.88,1,Normal,ALLOW
22.58,0,Normal,ALLOW
27.35,0,Normal,ALLOW
21.26,0,Normal,ALLOW
24.18,1,Normal,ALLOW
42.93,1,Port Scan,ALERT
452.44,0,DDoS,RATE_LIMIT
69.45,1,Port Scan,ALERT
27.22,0,Normal,ALLOW
15.02,0,Normal,ALLOW
945.33,0,DDoS,RATE_LIMIT
7.62,1,Normal,ALLOW
8.84,0,Normal,ALLOW
32.63,13,Brute Force,BLOCK_IP
8.79,1,Normal,ALLOW
14.04,1,Normal,ALLOW
39.52,1,Port Scan,ALERT
25.17,8,Brute Force,BLOCK_IP
8.03,1,Normal,ALLOW
256.32,0,DDoS,RATE_LIMIT
13.87,0,Normal,ALLOW
19.46,1,Normal,ALLOW
10.16,15,Brute Force,BLOCK_IP
9.36,1,Normal,ALLOW
977.66,0,DDoS,RATE_LIMIT
37.96,2,Port Scan,ALERT
535.59,0,DDoS,RATE_LIMIT
14.77,0,Normal,ALLOW
27.99,1,Normal,ALLOW
41.05,2,Port Scan,ALERT
39.62,6,Brute Force,BLOCK_IP
20.17,1,Normal,ALLOW
9.69,0,Normal,ALLOW
23.0,1,Normal,ALLOW
57.84,2,Port Scan,ALERT
9.35,1,Normal,ALLOW
13.19,1,Normal,ALLOW
520.26,0,DDoS,RATE_LIMIT
57.49,2,Port Scan,ALERT
75.88,2,Port Scan,ALERT
71.81,0,Port Scan,ALERT
45.31,6,Brute Force,BLOCK_IP
26.29,0,Normal,ALLOW
9.76,1,Normal,ALLOW
26.06,1,Normal,ALLOW
32.54,1,Port Scan,ALERT
7.43,1,Normal,ALLOW
919.61,0,DDoS,RATE_LIMIT
47.64,5,Brute Force,BLOCK_IP
47.13,5,Brute Force,BLOCK_IP
16.32,1,Normal,ALLOW
672.69,0,DDoS,RATE_LIMIT
722.18,0,DDoS,RATE_LIMIT
11.39,1,Normal,ALLOW
20.17,1,Normal,ALLOW
9.87,1,Normal,ALLOW
25.1,1,Normal,ALLOW
40.49,14,Brute Force,BLOCK_IP
14.6,1,Normal,ALLOW
19.22,0,Normal,ALLOW
7.56,1,Normal,ALLOW
29.16,1,Normal,ALLOW
45.15,2,Port Scan,ALERT
14.74,0,Normal,ALLOW
774.3,0,DDoS,RATE_LIMIT
79.63,1,Port Scan,ALERT
27.03,1,Normal,ALLOW
63.6,1,Port Scan,ALERT
23.11,1,Normal,ALLOW
5.44,1,Normal,ALLOW
16.07,0,Normal,ALLOW
20.78,1,Normal,ALLOW
49.12,1,Port Scan,ALERT
17.6,1,Normal,ALLOW
14.18,1,Normal,ALLOW
20.03,0,Normal,ALLOW
14.04,0,Normal,ALLOW
54.19,1,Port Scan,ALERT
11.74,0,Normal,ALLOW
13.55,0,Normal,ALLOW
23.09,0,Normal,ALLOW
45.73,0,Port Scan,ALERT
5.73,1,Normal,ALLOW
38.31,4,Brute Force,BLOCK_IP
6.92,0,Normal,ALLOW
7.04,1,Normal,ALLOW
21.72,0,Normal,ALLOW
15.22,1,Normal,ALLOW
26.79,0,Normal,ALLOW
5.94,0,Normal,ALLOW
14.66,1,Normal,ALLOW
17.72,1,Normal,ALLOW
7.36,1,Normal,ALLOW
9.21,1,Normal,ALLOW
24.06,0,Normal,ALLOW
429.02,0,DDoS,RATE_LIMIT
11.19,0,Normal,ALLOW
36.88,9,Brute Force,BLOCK_IP
25.61,1,Normal,ALLOW
25.63,0,Normal,ALLOW
418.93,0,DDoS,RATE_LIMIT
49.2,4,Brute Force,BLOCK_IP
11.71,1,Normal,ALLOW
30.37,2,Port Scan,ALERT
11.5,10,Brute Force,BLOCK_IP
24.4,1,Normal,ALLOW
29.21,1,Normal,ALLOW
28.88,1,Normal,ALLOW
28.63,0,Normal,ALLOW
40.45,0,Port Scan,ALERT
16.64,0,Normal,ALLOW
31.66,5,Brute Force,BLOCK_IP
19.55,0,Normal,ALLOW
61.61,2,Port Scan,ALERT
6.5,1,Normal,ALLOW
21.6,0,Normal,ALLOW
9.82,1,Normal,ALLOW
27.81,0,Normal,ALLOW
620.62,0,DDoS,RATE_LIMIT
22.95,0,Normal,ALLOW
25.69,1,Normal,ALLOW
6.34,1,Normal,ALLOW
34.02,15,Brute Force,BLOCK_IP
752.14,0,DDoS,RATE_LIMIT
21.14,0,Normal,ALLOW
16.49,1,Normal,ALLOW
55.42,1,Port Scan,ALERT
23.57,0,Normal,ALLOW
43.33,9,Brute Force,BLOCK_IP
7.2,0,Normal,ALLOW
66.36,0,Port Scan,ALERT
22.34,1,Normal,ALLOW
52.15,1,Port Scan,ALERT
29.93,11,Brute Force,BLOCK_IP
16.02,1,Normal,ALLOW
16.01,1,Normal,ALLOW
74.12,0,Port Scan,ALERT
19.58,1,Normal,ALLOW
6.49,0,Normal,ALLOW
30.91,11,Brute Force,BLOCK_IP
12.86,0,Normal,ALLOW
44.96,1,Port Scan,ALERT
10.21,1,Normal,ALLOW
44.26,4,Brute Force,BLOCK_IP
8.14,0,Normal,ALLOW
15.62,1,Normal,ALLOW
24.37,0,Normal,ALLOW
24.05,1,Normal,ALLOW
11.74,1,Normal,ALLOW
16.63,0,Normal,ALLOW
46.82,1,Port Scan,ALERT
7.57,0,Normal,ALLOW
28.69,1,Normal,ALLOW
41.38,13,Brute Force,BLOCK_IP
9.52,0,Normal,ALLOW
28.53,1,Normal,ALLOW
592.65,0,DDoS,RATE_LIMIT
6.89,1,Normal,ALLOW
19.05,0,Normal,ALLOW
14.47,1,Normal,ALLOW
36.31,1,Port Scan,ALERT
43.44,2,Port Scan,ALERT
725.45,0,DDoS,RATE_LIMIT
39.91,0,Port Scan,ALERT
18.48,0,Normal,ALLOW
20.56,0,Normal,ALLOW
6.59,1,Normal,ALLOW
20.1,1,Normal,ALLOW
49.87,4,Brute Force,BLOCK_IP
5.82,0,Normal,ALLOW
27.67,0,Normal,ALLOW
6.56,0,Normal,ALLOW
26.23,9,Brute Force,BLOCK_IP
22.13,0,Normal,ALLOW
11.63,1,Normal,ALLOW
27.08,0,Normal,ALLOW
43.4,1,Port Scan,ALERT
44.08,14,Brute Force,BLOCK_IP
6.76,0,Normal,ALLOW
28.66,0,Normal,ALLOW
21.45,1,Normal,ALLOW
52.45,1,Port Scan,ALERT
29.22,1,Normal,ALLOW
36.0,7,Brute Force,BLOCK_IP
17.93,1,Normal,ALLOW
57.0,0,Port Scan,ALERT
39.1,6,Brute Force,BLOCK_IP
17.06,0,Normal,ALLOW
15.15,0,Normal,ALLOW
355.87,0,DDoS,RATE_LIMIT
17.28,1,Normal,ALLOW
17.31,0,Normal,ALLOW
15.61,0,Normal,ALLOW
421.56,0,DDoS,RATE_LIMIT
33.29,2,Port Scan,ALERT
15.27,0,Normal,ALLOW
14.72,0,Normal,ALLOW
36.53,2,Port Scan,ALERT
31.29,2,Port Scan,ALERT
18.11,0,Normal,ALLOW
10.03,0,Normal,ALLOW
79.17,2,Port Scan,ALERT
5.9,0,Normal,ALLOW
25.19,1,Normal,ALLOW
18.99,0,Normal,ALLOW
44.18,13,Brute Force,BLOCK_IP
28.08,1,Normal,ALLOW
24.57,1,Normal,ALLOW
5.76,0,Normal,ALLOW
17.71,1,Normal,ALLOW
20.76,0,Normal,ALLOW
39.09,12,Brute Force,BLOCK_IP
16.23,10,Brute Force,BLOCK_IP
20.68,0,Normal,ALLOW
24.81,1,Normal,ALLOW
21.9,0,Normal,ALLOW
998.85,0,DDoS,RATE_LIMIT
219.85,0,DDoS,RATE_LIMIT
25.88,1,Normal,ALLOW
13.99,0,Normal,ALLOW
18.87,1,Normal,ALLOW
7.89,1,Normal,ALLOW
5.23,0,Normal,ALLOW
28.13,0,Normal,ALLOW
21.73,0,Normal,ALLOW
6.53,1,Normal,ALLOW
20.17,1,Normal,ALLOW
29.26,0,Normal,ALLOW
29.18,1,Normal,ALLOW
55.95,0,Port Scan,ALERT
7.15,0,Normal,ALLOW
21.8,1,Normal,ALLOW
8.61,1,Normal,ALLOW
23.76,0,Normal,ALLOW
18.05,1,Normal,ALLOW
21.78,6,Brute Force,BLOCK_IP
808.8,0,DDoS,RATE_LIMIT
38.52,14,Brute Force,BLOCK_IP
57.7,1,Port Scan,ALERT
23.87,0,Normal,ALLOW
74.07,0,Port Scan,ALERT
22.94,12,Brute Force,BLOCK_IP
15.08,1,Normal,ALLOW
16.19,7,Brute Force,BLOCK_IP
25.47,0,Normal,ALLOW
19.0,0,Normal,ALLOW
47.06,1,Port Scan,ALERT
58.11,0,Port Scan,ALERT
6.96,1,Normal,ALLOW
61.84,1,Port Scan,ALERT
22.67,1,Normal,ALLOW
6.5,0,Normal,ALLOW
14.26,1,Normal,ALLOW
17.58,0,Normal,ALLOW
28.55,0,Normal,ALLOW
26.84,1,Normal,ALLOW
21.73,1,Normal,ALLOW
46.98,0,Port Scan,ALERT
32.46,1,Port Scan,ALERT
11.25,0,Normal,ALLOW
16.35,1,Normal,ALLOW
22.38,0,Normal,ALLOW
26.36,1,Normal,ALLOW
14.76,0,Normal,ALLOW
14.7,15,Brute Force,BLOCK_IP
815.29,0,DDoS,RATE_LIMIT
27.55,1,Normal,ALLOW
31.34,12,Brute Force,BLOCK_IP
28.61,1,Normal,ALLOW
42.28,12,Brute Force,BLOCK_IP
579.78,0,DDoS,RATE_LIMIT
11.46,1,Normal,ALLOW
31.47,11,Brute Force,BLOCK_IP
24.55,0,Normal,ALLOW
26.74,1,Normal,ALLOW
20.14,0,Normal,ALLOW
11.45,9,Brute Force,BLOCK_IP
31.22,12,Brute Force,BLOCK_IP
17.99,13,Brute Force,BLOCK_IP
10.02,1,Normal,ALLOW
14.53,9,Brute Force,BLOCK_IP
17.13,1,Normal,ALLOW
40.69,7,Brute Force,BLOCK_IP
12.15,1,Normal,ALLOW
64.64,1,Port Scan,ALERT
23.58,0,Normal,ALLOW
15.3,1,Normal,ALLOW
31.97,5,Brute Force,BLOCK_IP
28.7,1,Normal,ALLOW
470.4,0,DDoS,RATE_LIMIT
27.67,0,Normal,ALLOW
42.79,1,Port Scan,ALERT
16.25,1,Normal,ALLOW
10.67,0,Normal,ALLOW
54.73,2,Port Scan,ALERT
7.26,0,Normal,ALLOW
528.48,0,DDoS,RATE_LIMIT
27.46,1,Normal,ALLOW
9.74,0,Normal,ALLOW
72.95,2,Port Scan,ALERT
9.95,1,Normal,ALLOW
22.82,11,Brute Force,BLOCK_IP
27.16,7,Brute Force,BLOCK_IP
15.45,1,Normal,ALLOW
8.74,1,Normal,ALLOW
36.75,2,Port Scan,ALERT
18.99,1,Normal,ALLOW
16.05,1,Normal,ALLOW
14.7,0,Normal,ALLOW
27.34,1,Normal,ALLOW
12.91,15,Brute Force,BLOCK_IP
23.61,1,Normal,ALLOW
24.82,1,Normal,ALLOW
23.83,7,Brute Force,BLOCK_IP
11.16,1,Normal,ALLOW
25.77,0,Normal,ALLOW
26.47,1,Normal,ALLOW
18.08,1,Normal,ALLOW
18.88,1,Normal,ALLOW
11.53,0,Normal,ALLOW
41.66,2,Port Scan,ALERT
214.12,0,DDoS,RATE_LIMIT
613.61,0,DDoS,RATE_LIMIT
56.48,1,Port Scan,ALERT
14.32,1,Normal,ALLOW
64.09,2,Port Scan,ALERT
33.64,2,Port Scan,ALERT
42.12,15,Brute Force,BLOCK_IP
21.93,1,Normal,ALLOW
12.1,1,Normal,ALLOW
792.71,0,DDoS,RATE_LIMIT
36.47,11,Brute Force,BLOCK_IP
34.4,13,Brute Force,BLOCK_IP
21.79,11,Brute Force,BLOCK_IP
23.63,1,Normal,ALLOW
10.68,1,Normal,ALLOW
52.97,0,Port Scan,ALERT
24.96,1,Normal,ALLOW
18.63,1,Normal,ALLOW
19.09,7,Brute Force,BLOCK_IP
17.45,1,Normal,ALLOW
22.72,1,Normal,ALLOW
8.26,0,Normal,ALLOW
50.76,2,Port Scan,ALERT
22.63,0,Normal,ALLOW
10.77,0,Normal,ALLOW
19.78,0,Normal,ALLOW
33.78,2,Port Scan,ALERT
23.64,0,Normal,ALLOW
33.84,13,Brute Force,BLOCK_IP
829.27,0,DDoS,RATE_LIMIT
5.43,0,Normal,ALLOW
29.04,1,Normal,ALLOW
16.85,1,Normal,ALLOW
10.59,0,Normal,ALLOW
15.42,1,Normal,ALLOW
9.02,1,Normal,ALLOW
22.72,0,Normal,ALLOW
30.19,2,Port Scan,ALERT
16.05,1,Normal,ALLOW
9.28,0,Normal,ALLOW
24.75,0,Normal,ALLOW
44.47,13,Brute Force,BLOCK_IP
49.78,8,Brute Force,BLOCK_IP
15.85,0,Normal,ALLOW
79.64,0,Port Scan,ALERT
66.25,1,Port Scan,ALERT
18.95,0,Normal,ALLOW
19.68,1,Normal,ALLOW
5.04,0,Normal,ALLOW
9.39,1,Normal,ALLOW
19.31,0,Normal,ALLOW
53.26,0,Port Scan,ALERT
12.01,0,Normal,ALLOW
60.09,0,Port Scan,ALERT
12.13,0,Normal,ALLOW
18.6,1,Normal,ALLOW
29.38,1,Normal,ALLOW
34.43,11,Brute Force,BLOCK_IP
13.21,1,Normal,ALLOW
30.45,7,Brute Force,BLOCK_IP
20.9,1,Normal,ALLOW
20.09,0,Normal,ALLOW
12.18,1,Normal,ALLOW
5.38,0,Normal,ALLOW
49.57,13,Brute Force,BLOCK_IP
36.91,0,Port Scan,ALERT
17.05,0,Normal,ALLOW
59.94,0,Port Scan,ALERT
15.0,0,Normal,ALLOW
28.47,1,Normal,ALLOW
73.09,0,Port Scan,ALERT
18.76,0,Normal,ALLOW
466.37,0,DDoS,RATE_LIMIT
8.12,0,Normal,ALLOW
12.92,1,Normal,ALLOW
20.39,15,Brute Force,BLOCK_IP
29.04,1,Normal,ALLOW
17.52,4,Brute Force,BLOCK_IP
18.17,0,Normal,ALLOW
19.5,1,Normal,ALLOW
375.51,0,DDoS,RATE_LIMIT
16.61,0,Normal,ALLOW
24.71,0,Normal,ALLOW
66.97,1,Port Scan,ALERT
42.97,14,Brute Force,BLOCK_IP
9.49,1,Normal,ALLOW
6.3,0,Normal,ALLOW
21.66,1,Normal,ALLOW
16.93,0,Normal,ALLOW
243.77,0,DDoS,RATE_LIMIT
628.38,0,DDoS,RATE_LIMIT
28.39,0,Normal,ALLOW
65.49,2,Port Scan,ALERT
25.0,1,Normal,ALLOW
29.38,1,Normal,ALLOW
23.69,1,Normal,ALLOW
25.28,1,Normal,ALLOW
55.88,0,Port Scan,ALERT
15.13,1,Normal,ALLOW
72.65,2,Port Scan,ALERT
17.79,1,Normal,ALLOW
28.38,0,Normal,ALLOW
37.83,2,Port Scan,ALERT
7.65,0,Normal,ALLOW
8.98,1,Normal,ALLOW
59.28,1,Port Scan,ALERT
16.68,13,Brute Force,BLOCK_IP
23.63,1,Normal,ALLOW
27.74,0,Normal,ALLOW
25.94,0,Normal,ALLOW
16.22,0,Normal,ALLOW
15.03,1,Normal,ALLOW
381.41,0,DDoS,RATE_LIMIT
28.29,0,Normal,ALLOW
22.25,0,Normal,ALLOW
5.49,0,Normal,ALLOW
606.54,0,DDoS,RATE_LIMIT
23.39,0,Normal,ALLOW
27.74,1,Normal,ALLOW
24.81,11,Brute Force,BLOCK_IP
27.73,0,Normal,ALLOW
70.73,1,Port Scan,ALERT
56.62,2,Port Scan,ALERT
22.88,0,Normal,ALLOW
9.49,1,Normal,ALLOW
16.09,6,Brute Force,BLOCK_IP
542.01,0,DDoS,RATE_LIMIT
23.32,1,Normal,ALLOW
472.18,0,DDoS,RATE_LIMIT
26.4,0,Normal,ALLOW
16.96,1,Normal,ALLOW
39.56,1,Port Scan,ALERT
412.47,0,DDoS,RATE_LIMIT
24.18,0,Normal,ALLOW
6.88,1,Normal,ALLOW
572.39,0,DDoS,RATE_LIMIT
28.58,0,Normal,ALLOW
28.42,1,Normal,ALLOW
13.96,1,Normal,ALLOW
29.31,14,Brute Force,BLOCK_IP
16.51,0,Normal,ALLOW
29.08,7,Brute Force,BLOCK_IP
49.18,1,Port Scan,ALERT
17.09,0,Normal,ALLOW
25.17,1,Normal,ALLOW
25.04,1,Normal,ALLOW
537.42,0,DDoS,RATE_LIMIT
10.74,0,Normal,ALLOW
26.47,1,Normal,ALLOW
21.08,0,Normal,ALLOW
24.13,1,Normal,ALLOW
10.77,0,Normal,ALLOW
25.03,0,Normal,ALLOW
17.08,0,Normal,ALLOW
12.79,14,Brute Force,BLOCK_IP
28.18,0,Normal,ALLOW
12.3,0,Normal,ALLOW
804.05,0,DDoS,RATE_LIMIT
63.62,1,Port Scan,ALERT
50.6,2,Port Scan,ALERT
18.41,7,Brute Force,BLOCK_IP
26.95,0,Normal,ALLOW
11.58,12,Brute Force,BLOCK_IP
49.11,0,Port Scan,ALERT
22.45,1,Normal,ALLOW
889.5,0,DDoS,RATE_LIMIT
21.35,0,Normal,ALLOW
15.68,0,Normal,ALLOW
32.67,0,Port Scan,ALERT
16.88,1,Normal,ALLOW
19.23,1,Normal,ALLOW
17.45,1,Normal,ALLOW
22.23,12,Brute Force,BLOCK_IP
26.68,0,Normal,ALLOW
10.19,4,Brute Force,BLOCK_IP
24.08,1,Normal,ALLOW
15.88,14,Brute Force,BLOCK_IP
48.93,5,Brute Force,BLOCK_IP
11.07,0,Normal,ALLOW
52.34,2,Port Scan,ALERT
53.41,1,Port Scan,ALERT
18.52,0,Normal,ALLOW
21.71,14,Brute Force,BLOCK_IP
17.72,1,Normal,ALLOW
14.99,0,Normal,ALLOW
28.33,1,Normal,ALLOW
12.45,1,Normal,ALLOW
22.28,1,Normal,ALLOW
14.05,1,Normal,ALLOW
15.36,0,Normal,ALLOW
9.97,1,Normal,ALLOW
58.85,1,Port Scan,ALERT
15.33,1,Normal,ALLOW
12.31,0,Normal,ALLOW
23.72,0,Normal,ALLOW
13.84,1,Normal,ALLOW
5.97,1,Normal,ALLOW
17.72,0,Normal,ALLOW
28.37,1,Normal,ALLOW
13.14,0,Normal,ALLOW
12.58,0,Normal,ALLOW
6.01,1,Normal,ALLOW
8.93,1,Normal,ALLOW
26.37,0,Normal,ALLOW
11.02,1,Normal,ALLOW
22.35,1,Normal,ALLOW
47.14,5,Brute Force,BLOCK_IP
15.11,1,Normal,ALLOW
27.79,0,Normal,ALLOW
25.52,0,Normal,ALLOW
5.97,0,Normal,ALLOW
49.6,0,Port Scan,ALERT
24.17,0,Normal,ALLOW
49.36,2,Port Scan,ALERT
56.68,0,Port Scan,ALERT
7.53,1,Normal,ALLOW
10.21,0,Normal,ALLOW
10.62,12,Brute Force,BLOCK_IP
11.99,1,Normal,ALLOW
767.3,0,DDoS,RATE_LIMIT
5.53,1,Normal,ALLOW
42.07,2,Port Scan,ALERT
13.91,1,Normal,ALLOW
10.7,1,Normal,ALLOW
25.42,0,Normal,ALLOW
26.47,0,Normal,ALLOW
20.1,0,Normal,ALLOW
6.91,1,Normal,ALLOW
987.46,0,DDoS,RATE_LIMIT
49.17,2,Port Scan,ALERT
733.37,0,DDoS,RATE_LIMIT
12.11,1,Normal,ALLOW
20.9,0,Normal,ALLOW
16.14,1,Normal,ALLOW
46.68,15,Brute Force,BLOCK_IP
8.84,0,Normal,ALLOW
21.59,1,Normal,ALLOW
33.63,14,Brute Force,BLOCK_IP
35.84,5,Brute Force,BLOCK_IP
28.32,0,Normal,ALLOW
22.21,1,Normal,ALLOW
216.27,0,DDoS,RATE_LIMIT
364.15,0,DDoS,RATE_LIMIT
29.48,11,Brute Force,BLOCK_IP
43.18,12,Brute Force,BLOCK_IP
28.25,0,Normal,ALLOW
43.64,1,Port Scan,ALERT
7.99,0,Normal,ALLOW
16.38,1,Normal,ALLOW
27.49,1,Normal,ALLOW
16.5,0,Normal,ALLOW
18.01,1,Normal,ALLOW
15.91,0,Normal,ALLOW
8.28,0,Normal,ALLOW
13.45,1,Normal,ALLOW
17.44,0,Normal,ALLOW
76.22,2,Port Scan,ALERT
14.13,1,Normal,ALLOW
30.97,1,Port Scan,ALERT
6.86,1,Normal,ALLOW
25.14,1,Normal,ALLOW
58.7,0,Port Scan,ALERT
18.92,0,Normal,ALLOW
5.22,1,Normal,ALLOW
24.13,0,Normal,ALLOW
28.4,5,Brute Force,BLOCK_IP
62.41,0,Port Scan,ALERT
21.35,0,Normal,ALLOW
44.15,1,Port Scan,ALERT
7.14,1,Normal,ALLOW
17.05,1,Normal,ALLOW
22.23,0,Normal,ALLOW
11.73,13,Brute Force,BLOCK_IP
59.62,1,Port Scan,ALERT
43.53,9,Brute Force,BLOCK_IP
11.89,1,Normal,ALLOW
10.37,8,Brute Force,BLOCK_IP
79.91,2,Port Scan,ALERT
20.34,1,Normal,ALLOW
12.82,0,Normal,ALLOW
222.55,0,DDoS,RATE_LIMIT
11.12,1,Normal,ALLOW
29.24,1,Normal,ALLOW
38.81,10,Brute Force,BLOCK_IP
7.63,0,Normal,ALLOW
9.78,1,Normal,ALLOW
24.69,1,Normal,ALLOW
25.11,0,Normal,ALLOW
208.64,0,DDoS,RATE_LIMIT
22.53,0,Normal,ALLOW
27.69,0,Normal,ALLOW
17.3,1,Normal,ALLOW
26.99,1,Normal,ALLOW
7.06,0,Normal,ALLOW
6.76,0,Normal,ALLOW
16.97,1,Normal,ALLOW
28.63,0,Normal,ALLOW
75.58,1,Port Scan,ALERT
18.18,0,Normal,ALLOW
589.15,0,DDoS,RATE_LIMIT
23.46,0,Normal,ALLOW
17.9,10,Brute Force,BLOCK_IP
66.81,1,Port Scan,ALERT
47.83,4,Brute Force,BLOCK_IP
28.87,7,Brute Force,BLOCK_IP
11.86,12,Brute Force,BLOCK_IP
23.0,1,Normal,ALLOW
27.28,1,Normal,ALLOW
16.08,0,Normal,ALLOW
12.65,0,Normal,ALLOW
14.16,8,Brute Force,BLOCK_IP
74.51,2,Port Scan,ALERT
25.57,0,Normal,ALLOW
12.96,1,Normal,ALLOW
451.55,0,DDoS,RATE_LIMIT
59.05,1,Port Scan,ALERT
33.51,1,Port Scan,ALERT
20.73,0,Normal,ALLOW
15.96,1,Normal,ALLOW
6.3,1,Normal,ALLOW
305.63,0,DDoS,RATE_LIMIT
804.99,0,DDoS,RATE_LIMIT
11.9,0,Normal,ALLOW
17.08,1,Normal,ALLOW
13.66,0,Normal,ALLOW
23.74,0,Normal,ALLOW
7.52,0,Normal,ALLOW
49.67,11,Brute Force,BLOCK_IP
28.24,7,Brute Force,BLOCK_IP
17.54,0,Normal,ALLOW
79.07,0,Port Scan,ALERT
24.5,0,Normal,ALLOW
17.14,0,Normal,ALLOW
937.78,0,DDoS,RATE_LIMIT
674.05,0,DDoS,RATE_LIMIT
14.5,0,Normal,ALLOW
403.81,0,DDoS,RATE_LIMIT
931.62,0,DDoS,RATE_LIMIT
7.83,1,Normal,ALLOW
17.62,0,Normal,ALLOW
847.82,0,DDoS,RATE_LIMIT
27.17,1,Normal,ALLOW
8.28,0,Normal,ALLOW
28.62,9,Brute Force,BLOCK_IP
77.37,2,Port Scan,ALERT
15.42,13,Brute Force,BLOCK_IP
13.31,4,Brute Force,BLOCK_IP
28.35,1,Normal,ALLOW
17.27,0,Normal,ALLOW
15.17,0,Normal,ALLOW
536.27,0,DDoS,RATE_LIMIT
47.74,5,Brute Force,BLOCK_IP
336.61,0,DDoS,RATE_LIMIT
11.68,1,Normal,ALLOW
44.17,12,Brute Force,BLOCK_IP
20.29,0,Normal,ALLOW
7.69,0,Normal,ALLOW
47.51,14,Brute Force,BLOCK_IP
57.43,2,Port Scan,ALERT
